Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate
Q,left,Distractor,0,54,54,54,2283.149345,2285.149779,left,1,4,0.545704625,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,55,55,55,2286.649506,2288.649658,left,0,4,0.661566026,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,56,56,56,2290.149005,2292.151596,left,1,4,0.823768522,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Pretarget,0,57,57,57,2293.649779,2295.650207,left,1,4,0.653299286,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,left,Distractor,0,58,58,58,2297.149382,2299.151533,left,1,4,1.00781441,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,59,59,59,2300.649618,2302.650836,left,1,4,0.70847077,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Lure,0,60,60,60,2304.149589,2306.150357,left,1,4,0.872942939,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,right,Target,0,61,61,61,2307.649544,2309.650091,right,1,4,0.525222396,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Distractor,0,62,62,62,2311.14971,2313.152128,left,1,4,0.703111456,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,63,63,63,2314.649362,2316.648823,left,1,4,0.998631781,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
