Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate
Q,left,Distractor,0,54,54,54,2473.132585,2475.133201,left,1,4,0.82582528,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,right,Target,0,55,55,55,2476.648728,2478.648744,right,1,4,0.694103271,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
R,left,Distractor,0,56,56,56,2480.148044,2482.149811,left,1,4,0.805834814,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,left,Pretarget,0,57,57,57,2483.647572,2485.647955,right,0,4,1.324656276,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
J,left,Distractor,0,58,58,58,2487.146917,2489.148121,left,1,4,0.779832836,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
V,left,Distractor,0,59,59,59,2490.646277,2492.647375,left,1,4,0.823442682,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
Y,left,Lure,0,60,60,60,2494.145679,2496.146877,left,1,4,0.814864111,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
H,right,Target,0,61,61,61,2497.645159,2499.646319,right,1,4,0.817080213,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
L,left,Distractor,0,62,62,62,2501.144547,2503.145889,left,1,4,1.048674028,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
P,left,Distractor,0,63,63,63,2504.644039,2506.64482,left,1,4,1.182644218,L08B02,2022-10-21_10h33.55.460,t1_Paradigm,04.01.2021,59.99341786
