Letter,CorrAnswer,Stimulus,finaln_nback_run.thisRepN,finaln_nback_run.thisTrialN,finaln_nback_run.thisN,finaln_nback_run.thisIndex,finaln_fixcross.started,finaln_nback_trial.started,finaln_trial_resp.keys,finaln_trial_resp.corr,finaln_level,finaln_money,finaln_trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate,
N,left,Pretarget,0,54,54,54,3467.9533165489556,3469.9551528205047,left,1,0,3.0,0.4450055274355691,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
N,right,Target,0,55,55,55,3471.453264899814,3473.4534310753224,right,1,0,3.0,0.7385847363620996,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
W,left,Distractor,0,56,56,56,3474.953240198054,3476.9550726199814,left,1,0,3.0,0.5651353496359661,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
R,left,Pretarget,0,57,57,57,3478.4533431755262,3480.455301672715,left,1,0,3.0,0.5847299455199391,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
R,right,Target,0,58,58,58,3481.953234423592,3483.9532286491594,right,1,0,3.0,0.6867569019086659,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
Q,left,Distractor,0,59,59,59,3485.4532751654624,3487.4554508457077,left,1,0,3.0,0.528757347172359,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
R,left,Lure,0,60,60,60,3488.953323285794,3490.9551002089574,left,1,0,3.0,0.5008995292591862,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
Z,left,Distractor,0,61,61,61,3492.453280619113,3494.4553241288813,left,1,0,3.0,0.5367129199148621,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
K,left,Pretarget,0,62,62,62,3495.953335797094,3497.954800579755,left,1,0,3.0,0.42938021663576365,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
K,right,Target,0,63,63,63,3499.4533040376846,3501.453337721905,left,0,0,3.0,0.5308428819989786,S06I10,2022-12-01_09h11.58.489,t1_Paradigm,2021.1.4,60.34030131591606,
